working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
18900,sobtyr1-XC640874,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC640874.ogg,sobtyr1,[''],False,False,ashtyr1
18900,sobtyr1-XC640874,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC640874.ogg,sobtyr1,[''],False,False,lottit1
18901,sobtyr1-XC642669,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC642669.ogg,sobtyr1,[''],False,False,sathum1
18902,sobtyr1-XC647056,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC647056.ogg,sobtyr1,[''],False,False,cretit2
18902,sobtyr1-XC647056,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC647056.ogg,sobtyr1,[''],False,False,goldcr1
18903,sobtyr1-XC6472,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC6472.ogg,sobtyr1,['rugdov'],False,False,nswowl
18904,sobtyr1-XC653902,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653902.ogg,sobtyr1,[''],False,False,coatit2
18904,sobtyr1-XC653902,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653902.ogg,sobtyr1,[''],False,False,gochon2
18905,sobtyr1-XC653903,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653903.ogg,sobtyr1,[''],False,False,gyctyr2
18905,sobtyr1-XC653903,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653903.ogg,sobtyr1,[''],False,False,ashtyr1
18906,sobtyr1-XC653904,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,boptyr1
18906,sobtyr1-XC653904,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,brispa1
18906,sobtyr1-XC653904,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,boptyr1
18906,sobtyr1-XC653904,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,smbfin1
18906,sobtyr1-XC653904,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,boptyr1
18906,sobtyr1-XC653904,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,unifin1
18906,sobtyr1-XC653904,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,unifin1
18906,sobtyr1-XC653904,7,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,unifin1
18906,sobtyr1-XC653904,8,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,asidrc3
18906,sobtyr1-XC653904,9,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,smbfin1
18906,sobtyr1-XC653904,10,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,boptyr1
18906,sobtyr1-XC653904,11,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,varfly
18906,sobtyr1-XC653904,12,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC653904.ogg,sobtyr1,[''],False,False,boptyr1
18907,sobtyr1-XC654007,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC654007.ogg,sobtyr1,[''],False,False,blttit2
18907,sobtyr1-XC654007,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC654007.ogg,sobtyr1,[''],False,False,martit2
18908,sobtyr1-XC657823,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC657823.ogg,sobtyr1,[''],False,False,whttyr1
18908,sobtyr1-XC657823,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC657823.ogg,sobtyr1,[''],False,False,goldcr1
18908,sobtyr1-XC657823,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC657823.ogg,sobtyr1,[''],False,False,bulori
18908,sobtyr1-XC657823,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC657823.ogg,sobtyr1,[''],False,False,whttyr1
18909,sobtyr1-XC65933,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC65933.ogg,sobtyr1,[''],False,False,blutit
18909,sobtyr1-XC65933,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC65933.ogg,sobtyr1,[''],False,False,blutit
18909,sobtyr1-XC65933,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC65933.ogg,sobtyr1,[''],False,False,blutit
18910,sobtyr1-XC66017,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66017.ogg,sobtyr1,['cotfly1'],False,False,eurnut2
18910,sobtyr1-XC66017,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66017.ogg,sobtyr1,['cotfly1'],False,False,ashtyr1
18910,sobtyr1-XC66017,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66017.ogg,sobtyr1,['cotfly1'],False,False,spobar1
18911,sobtyr1-XC66025,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,vereme1
18911,sobtyr1-XC66025,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,eurjay1
18911,sobtyr1-XC66025,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,bushti
18911,sobtyr1-XC66025,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,olehem1
18911,sobtyr1-XC66025,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,shawre1
18911,sobtyr1-XC66025,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,eurjay1
18911,sobtyr1-XC66025,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,duther1
18911,sobtyr1-XC66025,7,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,bushti
18911,sobtyr1-XC66025,8,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66025.ogg,sobtyr1,['yercac1'],False,False,eurjay1
18912,sobtyr1-XC66086,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC66086.ogg,sobtyr1,"['tropar', 'laufal1']",False,False,rufhum
18913,sobtyr1-XC665438,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,coatit2
18913,sobtyr1-XC665438,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,blutit
18913,sobtyr1-XC665438,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,godbun1
18913,sobtyr1-XC665438,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,gochon2
18913,sobtyr1-XC665438,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,blutit
18913,sobtyr1-XC665438,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,eurgol
18913,sobtyr1-XC665438,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,banana
18913,sobtyr1-XC665438,7,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,godbun1
18913,sobtyr1-XC665438,8,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,blutit
18913,sobtyr1-XC665438,9,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,blutit
18913,sobtyr1-XC665438,10,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665438.ogg,sobtyr1,[''],False,False,blutit
18914,sobtyr1-XC665583,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665583.ogg,sobtyr1,[''],False,False,whbtyr1
18914,sobtyr1-XC665583,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665583.ogg,sobtyr1,[''],False,False,agitit1
18914,sobtyr1-XC665583,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665583.ogg,sobtyr1,[''],False,False,coatit2
18914,sobtyr1-XC665583,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC665583.ogg,sobtyr1,[''],False,False,whbtyr1
18915,sobtyr1-XC6672,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC6672.ogg,sobtyr1,[''],False,False,blutit
18915,sobtyr1-XC6672,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC6672.ogg,sobtyr1,[''],False,False,monwoo1
18915,sobtyr1-XC6672,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC6672.ogg,sobtyr1,[''],False,False,firecr3
18916,sobtyr1-XC674602,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC674602.ogg,sobtyr1,[''],False,False,corbun1
18916,sobtyr1-XC674602,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC674602.ogg,sobtyr1,[''],False,False,coatit2
18916,sobtyr1-XC674602,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC674602.ogg,sobtyr1,[''],False,False,trokin
18916,sobtyr1-XC674602,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC674602.ogg,sobtyr1,[''],False,False,hudcan1
18916,sobtyr1-XC674602,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC674602.ogg,sobtyr1,[''],False,False,coatit2
18917,sobtyr1-XC681217,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC681217.ogg,sobtyr1,"['soulap1', 'baymac']",False,False,ornant1
18917,sobtyr1-XC681217,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC681217.ogg,sobtyr1,"['soulap1', 'baymac']",False,False,orfpar
18918,sobtyr1-XC682254,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC682254.ogg,sobtyr1,[''],False,False,rubrob
18918,sobtyr1-XC682254,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC682254.ogg,sobtyr1,[''],False,False,firecr3
18919,sobtyr1-XC685534,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC685534.ogg,sobtyr1,[''],False,False,monwoo1
18919,sobtyr1-XC685534,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC685534.ogg,sobtyr1,[''],False,False,cirbun1
18919,sobtyr1-XC685534,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC685534.ogg,sobtyr1,[''],False,False,monwoo1
18919,sobtyr1-XC685534,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC685534.ogg,sobtyr1,[''],False,False,monwoo1
18919,sobtyr1-XC685534,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC685534.ogg,sobtyr1,[''],False,False,monwoo1
18920,sobtyr1-XC687775,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC687775.ogg,sobtyr1,[''],False,False,coatit2
18921,sobtyr1-XC694511,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694511.ogg,sobtyr1,[''],False,False,rurant1
18922,sobtyr1-XC694912,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,sabspa1
18922,sobtyr1-XC694912,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,dunnoc1
18922,sobtyr1-XC694912,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,dbwqua1
18922,sobtyr1-XC694912,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,monwoo1
18922,sobtyr1-XC694912,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,eaywag1
18922,sobtyr1-XC694912,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,eaywag1
18922,sobtyr1-XC694912,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,eurbla
18922,sobtyr1-XC694912,7,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,ruftre2
18922,sobtyr1-XC694912,8,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,asbfly
18922,sobtyr1-XC694912,9,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694912.ogg,sobtyr1,[''],False,False,hanfly1
18923,sobtyr1-XC694919,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC694919.ogg,sobtyr1,[''],False,False,monwoo1
18924,sobtyr1-XC696141,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC696141.ogg,sobtyr1,[''],False,False,yefgra1
18925,sobtyr1-XC696241,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC696241.ogg,sobtyr1,[''],False,False,latant1
18925,sobtyr1-XC696241,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC696241.ogg,sobtyr1,[''],False,False,fooant1
18925,sobtyr1-XC696241,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC696241.ogg,sobtyr1,[''],False,False,golvir1
18925,sobtyr1-XC696241,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC696241.ogg,sobtyr1,[''],False,False,eurnut2
18925,sobtyr1-XC696241,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC696241.ogg,sobtyr1,[''],False,False,latant1
18926,sobtyr1-XC697143,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC697143.ogg,sobtyr1,['stbwoo2'],False,False,scbtan1
18927,sobtyr1-XC697144,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC697144.ogg,sobtyr1,[''],False,False,winwre4
18927,sobtyr1-XC697144,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC697144.ogg,sobtyr1,[''],False,False,winwre4
18928,sobtyr1-XC698612,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC698612.ogg,sobtyr1,[''],False,False,rufhum
18928,sobtyr1-XC698612,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC698612.ogg,sobtyr1,[''],False,False,cedwax
18928,sobtyr1-XC698612,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC698612.ogg,sobtyr1,[''],False,False,slafin1
18929,sobtyr1-XC702457,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC702457.ogg,sobtyr1,[''],False,False,goldcr1
18929,sobtyr1-XC702457,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC702457.ogg,sobtyr1,[''],False,False,goldcr1
18930,sobtyr1-XC705199,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC705199.ogg,sobtyr1,[''],False,False,whbcon1
18930,sobtyr1-XC705199,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC705199.ogg,sobtyr1,[''],False,False,whbcon1
18930,sobtyr1-XC705199,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC705199.ogg,sobtyr1,[''],False,False,whbcon1
18931,sobtyr1-XC706964,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC706964.ogg,sobtyr1,"['blbgra1', 'grekis']",False,False,coatit2
18931,sobtyr1-XC706964,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC706964.ogg,sobtyr1,"['blbgra1', 'grekis']",False,False,gretit1
18931,sobtyr1-XC706964,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC706964.ogg,sobtyr1,"['blbgra1', 'grekis']",False,False,gretit1
18931,sobtyr1-XC706964,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC706964.ogg,sobtyr1,"['blbgra1', 'grekis']",False,False,butcor1
18931,sobtyr1-XC706964,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC706964.ogg,sobtyr1,"['blbgra1', 'grekis']",False,False,gretit1
18931,sobtyr1-XC706964,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC706964.ogg,sobtyr1,"['blbgra1', 'grekis']",False,False,coatit2
18932,sobtyr1-XC708056,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC708056.ogg,sobtyr1,[''],False,False,spobar1
18933,sobtyr1-XC70852,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC70852.ogg,sobtyr1,[''],False,False,redcro
18933,sobtyr1-XC70852,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC70852.ogg,sobtyr1,[''],False,False,winwre4
18934,sobtyr1-XC713683,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18934,sobtyr1-XC713683,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18934,sobtyr1-XC713683,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18934,sobtyr1-XC713683,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18934,sobtyr1-XC713683,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18934,sobtyr1-XC713683,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18934,sobtyr1-XC713683,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,bortai1
18934,sobtyr1-XC713683,7,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC713683.ogg,sobtyr1,['trokin'],False,False,yefgra1
18935,sobtyr1-XC722109,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC722109.ogg,sobtyr1,['soulap1'],False,False,firecr3
18935,sobtyr1-XC722109,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC722109.ogg,sobtyr1,['soulap1'],False,False,yefgra1
18935,sobtyr1-XC722109,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC722109.ogg,sobtyr1,['soulap1'],False,False,firecr3
18936,sobtyr1-XC723695,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC723695.ogg,sobtyr1,[''],False,False,bushti
18937,sobtyr1-XC728396,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC728396.ogg,sobtyr1,[''],False,False,dunnoc1
18938,sobtyr1-XC728447,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC728447.ogg,sobtyr1,[''],False,False,yefgra1
18939,sobtyr1-XC730395,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC730395.ogg,sobtyr1,[''],False,False,agitit1
18939,sobtyr1-XC730395,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC730395.ogg,sobtyr1,[''],False,False,yefgra1
18939,sobtyr1-XC730395,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC730395.ogg,sobtyr1,[''],False,False,yefgra1
18940,sobtyr1-XC73229,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC73229.ogg,sobtyr1,[''],False,False,whttyr1
18941,sobtyr1-XC737422,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC737422.ogg,sobtyr1,[''],False,False,yefgra1
18942,sobtyr1-XC737912,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC737912.ogg,sobtyr1,[''],False,False,olgtan1
18942,sobtyr1-XC737912,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC737912.ogg,sobtyr1,[''],False,False,bohwax
18942,sobtyr1-XC737912,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC737912.ogg,sobtyr1,[''],False,False,varfly
18942,sobtyr1-XC737912,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC737912.ogg,sobtyr1,[''],False,False,thswar1
18942,sobtyr1-XC737912,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC737912.ogg,sobtyr1,[''],False,False,shttre1
18943,sobtyr1-XC741869,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC741869.ogg,sobtyr1,[''],False,False,coatit2
18944,sobtyr1-XC741871,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC741871.ogg,sobtyr1,[''],False,False,yefgra1
18945,sobtyr1-XC745991,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC745991.ogg,sobtyr1,['cotfly1'],False,False,sonwre1
18946,sobtyr1-XC749303,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC749303.ogg,sobtyr1,[''],False,False,fooant1
18946,sobtyr1-XC749303,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC749303.ogg,sobtyr1,[''],False,False,yefgra1
18946,sobtyr1-XC749303,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC749303.ogg,sobtyr1,[''],False,False,cogwar1
18946,sobtyr1-XC749303,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC749303.ogg,sobtyr1,[''],False,False,yefgra1
18947,sobtyr1-XC749741,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC749741.ogg,sobtyr1,[''],False,False,gochon2
18947,sobtyr1-XC749741,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC749741.ogg,sobtyr1,[''],False,False,gochon2
18948,sobtyr1-XC760640,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC760640.ogg,sobtyr1,['whtdov'],False,False,yefgra1
18949,sobtyr1-XC763522,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763522.ogg,sobtyr1,[''],False,False,yelwar1
18949,sobtyr1-XC763522,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763522.ogg,sobtyr1,[''],False,False,yelwar1
18949,sobtyr1-XC763522,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763522.ogg,sobtyr1,[''],False,False,mouchi
18949,sobtyr1-XC763522,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763522.ogg,sobtyr1,[''],False,False,blttit2
18949,sobtyr1-XC763522,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763522.ogg,sobtyr1,[''],False,False,comrav
18949,sobtyr1-XC763522,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763522.ogg,sobtyr1,[''],False,False,newsun2
18950,sobtyr1-XC763959,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC763959.ogg,sobtyr1,[''],False,False,tartyr1
18951,sobtyr1-XC764623,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,yefgra1
18951,sobtyr1-XC764623,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,whoswa
18951,sobtyr1-XC764623,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,raista1
18951,sobtyr1-XC764623,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,raista1
18951,sobtyr1-XC764623,4,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,whoswa
18951,sobtyr1-XC764623,5,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,raista1
18951,sobtyr1-XC764623,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC764623.ogg,sobtyr1,[''],False,False,yefgra1
18952,sobtyr1-XC767408,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767408.ogg,sobtyr1,[''],False,False,blutit
18953,sobtyr1-XC767416,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767416.ogg,sobtyr1,[''],False,False,cubcro1
18953,sobtyr1-XC767416,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767416.ogg,sobtyr1,[''],False,False,rewfai1
18953,sobtyr1-XC767416,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767416.ogg,sobtyr1,[''],False,False,wescap1
18953,sobtyr1-XC767416,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767416.ogg,sobtyr1,[''],False,False,godbun1
18954,sobtyr1-XC767432,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767432.ogg,sobtyr1,[''],False,False,blutit
18954,sobtyr1-XC767432,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767432.ogg,sobtyr1,[''],False,False,varfly
18955,sobtyr1-XC767448,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767448.ogg,sobtyr1,[''],False,False,wiltit1
18955,sobtyr1-XC767448,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767448.ogg,sobtyr1,[''],False,False,gretit4
18955,sobtyr1-XC767448,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767448.ogg,sobtyr1,[''],False,False,coatit2
18956,sobtyr1-XC767451,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767451.ogg,sobtyr1,[''],False,False,yelfly1
18956,sobtyr1-XC767451,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767451.ogg,sobtyr1,[''],False,False,ecupic1
18956,sobtyr1-XC767451,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767451.ogg,sobtyr1,[''],False,False,sedwar1
18957,sobtyr1-XC767455,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767455.ogg,sobtyr1,[''],False,False,monwoo1
18957,sobtyr1-XC767455,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767455.ogg,sobtyr1,[''],False,False,ecupic1
18957,sobtyr1-XC767455,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767455.ogg,sobtyr1,[''],False,False,ecupic1
18957,sobtyr1-XC767455,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC767455.ogg,sobtyr1,[''],False,False,monwoo1
18958,sobtyr1-XC769386,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC769386.ogg,sobtyr1,[''],False,False,scbtan1
18958,sobtyr1-XC769386,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC769386.ogg,sobtyr1,[''],False,False,goldcr1
18959,sobtyr1-XC771586,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC771586.ogg,sobtyr1,[''],False,False,tyrmet1
18960,sobtyr1-XC778744,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC778744.ogg,sobtyr1,[''],False,False,coatit2
18960,sobtyr1-XC778744,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC778744.ogg,sobtyr1,[''],False,False,varfai1
18960,sobtyr1-XC778744,2,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC778744.ogg,sobtyr1,[''],False,False,gysfly1
